"Dataset","PeakNo","Wavenumber","Intensity"
"PolyvinylChloride2.YellowRaincoat",25,2536.4,698.9
"PolyvinylChloride2.YellowRaincoat",26,572.6,711.5
"PolyvinylChloride2.YellowRaincoat",27,1120.7,661.2
"PolyvinylChloride2.YellowRaincoat",28,2020.5,695.5
"PolyvinylChloride2.YellowRaincoat",29,2591.3,652.1
"PolyvinylChloride2.YellowRaincoat",30,1877.6,655.8
"PolyvinylChloride2.YellowRaincoat",31,1215.4,467.7
"PolyvinylChloride20.PurpleWireCover",1,638.7,632.7
"PolyvinylChloride20.PurpleWireCover",2,693.9,542
"PolyvinylChloride20.PurpleWireCover",3,360.6,301.6
"PolyvinylChloride20.PurpleWireCover",4,1435.9,262.1
"PolyvinylChloride20.PurpleWireCover",5,1307.2,228.3
"PolyvinylChloride20.PurpleWireCover",6,1336.6,212.7
"PolyvinylChloride20.PurpleWireCover",7,319.8,176.3
"PolyvinylChloride20.PurpleWireCover",8,258.1,219.7
"PolyvinylChloride20.PurpleWireCover",9,842.9,156.2
"PolyvinylChloride20.PurpleWireCover",10,153.8,156.8
"PolyvinylChloride20.PurpleWireCover",11,1734.1,150.4
"PolyvinylChloride20.PurpleWireCover",12,754,151.5
"PolyvinylChloride20.PurpleWireCover",13,1081.2,130
"PolyvinylChloride20.PurpleWireCover",14,1610.4,180.8
"PolyvinylChloride20.PurpleWireCover",15,546.5,148.1
"PolyvinylChloride20.PurpleWireCover",16,1185.3,117.6
"PolyvinylChloride21.GreenSlinkyToy",1,635.9,1711.5
"PolyvinylChloride21.GreenSlinkyToy",2,693.9,1351.5
"PolyvinylChloride21.GreenSlinkyToy",3,1431.1,586.3
"PolyvinylChloride21.GreenSlinkyToy",4,363.5,564.1
"PolyvinylChloride21.GreenSlinkyToy",5,1321.9,405.2
"PolyvinylChloride21.GreenSlinkyToy",6,114.6,230.2
"PolyvinylChloride21.GreenSlinkyToy",7,150.8,215.8
"PolyvinylChloride21.GreenSlinkyToy",8,964.7,181.6
"PolyvinylChloride22.BlueSlinkyToy",1,635.9,1349.6
"PolyvinylChloride22.BlueSlinkyToy",2,691.1,1072.8
"PolyvinylChloride22.BlueSlinkyToy",3,1336.6,531.7
"PolyvinylChloride22.BlueSlinkyToy",4,360.6,452.4
"PolyvinylChloride22.BlueSlinkyToy",5,1531,579.7
"PolyvinylChloride22.BlueSlinkyToy",6,1433.5,393.7
"PolyvinylChloride22.BlueSlinkyToy",7,1309.6,296.4
"PolyvinylChloride22.BlueSlinkyToy",8,745.8,376.7
"PolyvinylChloride22.BlueSlinkyToy",9,1180.3,213.5
"PolyvinylChloride22.BlueSlinkyToy",10,1101.7,228.1
"PolyvinylChloride22.BlueSlinkyToy",11,840.3,109.4
"PolyvinylChloride22.BlueSlinkyToy",12,956.8,167.8
"PolyvinylChloride22.BlueSlinkyToy",13,484.3,212
"PolyvinylChloride22.BlueSlinkyToy",14,168.8,150.5
"PolyvinylChloride22.BlueSlinkyToy",15,540.9,135.6
"PolyvinylChloride22.BlueSlinkyToy",16,998.6,110
"PolyvinylChloride22.BlueSlinkyToy",17,117.7,133.9
"PolyvinylChloride22.BlueSlinkyToy",18,1608.1,120
"PolyvinylChloride22.BlueSlinkyToy",19,421.3,104.2
"PolyvinylChloride22.BlueSlinkyToy",20,1373.1,85.3
"PolyvinylChloride26.WhiteRailcard",1,635.9,1892.4
"PolyvinylChloride26.WhiteRailcard",2,693.9,1234.8
"PolyvinylChloride26.WhiteRailcard",3,360.6,760.4
"PolyvinylChloride26.WhiteRailcard",4,1433.5,593
"PolyvinylChloride26.WhiteRailcard",5,1326.8,427.9
"PolyvinylChloride26.WhiteRailcard",6,314,276.5
"PolyvinylChloride26.WhiteRailcard",7,114.6,212.1
"PolyvinylChloride26.WhiteRailcard",8,1182.8,276.5
"PolyvinylChloride26.WhiteRailcard",9,998.6,353
"PolyvinylChloride26.WhiteRailcard",10,1101.7,266.7
"PolyvinylChloride26.WhiteRailcard",11,816.1,281.1
"PolyvinylChloride26.WhiteRailcard",12,967.3,199.1
"PolyvinylChloride26.WhiteRailcard",13,845.6,148.9
"PolyvinylChloride26.WhiteRailcard",14,1032.3,162.1
"PolyvinylChloride26.WhiteRailcard",15,1665.8,177.4
"PolyvinylChloride26.WhiteRailcard",16,174.8,173.5
"PolyvinylChloride26.WhiteRailcard",17,1601.1,120.2
"PolyvinylChloride26.WhiteRailcard",18,435.7,109.9
"PolyvinylChloride26.WhiteRailcard",19,917.3,102.7
"PolyvinylChloride26.WhiteRailcard",20,219.6,87.3
"PolyvinylChloride5.ClearClingWrap",1,2914.3,4225.2
"PolyvinylChloride5.ClearClingWrap",2,632.4,1622.3
"PolyvinylChloride5.ClearClingWrap",3,691.7,1248.4
"PolyvinylChloride5.ClearClingWrap",4,1433.8,1201.3
"PolyvinylChloride5.ClearClingWrap",5,1322.6,898.6
"PolyvinylChloride5.ClearClingWrap",6,360,903.9
"PolyvinylChloride5.ClearClingWrap",7,1115.1,623.9
"PolyvinylChloride5.ClearClingWrap",8,1176.5,708.5
"PolyvinylChloride5.ClearClingWrap",9,832.4,520.4
"PolyvinylChloride5.ClearClingWrap",10,229.9,479.9
"PolyvinylChloride5.ClearClingWrap",11,1609.3,448.5
"PolyvinylChloride5.ClearClingWrap",12,899,502.4
"PolyvinylChloride5.ClearClingWrap",13,1726.6,414.6
"PolyvinylChloride5.ClearClingWrap",14,2534.1,404.4
"PolyvinylChloride5.ClearClingWrap",15,1960.7,439.1
"PolyvinylChloride5.ClearClingWrap",16,3455.9,360.5
"PolyvinylChloride6.RedCableCover",1,638.4,595.8
"PolyvinylChloride6.RedCableCover",2,699.1,429.1
"PolyvinylChloride6.RedCableCover",3,1086.1,647.2
"PolyvinylChloride6.RedCableCover",4,1438,414.7
"PolyvinylChloride6.RedCableCover",5,1039.8,481.1
"PolyvinylChloride6.RedCableCover",6,1302,309.6
"PolyvinylChloride6.RedCableCover",7,360.3,283.7
"PolyvinylChloride6.RedCableCover",8,1727.1,251.6
"PolyvinylChloride6.RedCableCover",9,275.5,243.5
"PolyvinylChloride6.RedCableCover",10,1598.6,220.4
"PolyvinylChloride6.RedCableCover",11,1119.3,188.2
"PolyvinylChloride6.RedCableCover",12,1169.9,190.3
"PolyvinylChloride6.RedCableCover",13,953.9,132.7
"PolyvinylChloride8a.WhiteCableCover",1,2915.6,7307.5
"PolyvinylChloride8a.WhiteCableCover",2,619.5,3212.2
"PolyvinylChloride8a.WhiteCableCover",3,2873.8,3028.1
"PolyvinylChloride8a.WhiteCableCover",4,693.5,2420.2
"PolyvinylChloride8a.WhiteCableCover",5,442.3,1961
"PolyvinylChloride8a.WhiteCableCover",6,252,2875.2
"PolyvinylChloride8a.WhiteCableCover",7,1115.4,1806.7
"PolyvinylChloride8a.WhiteCableCover",8,1305.9,1718.3
"PolyvinylChloride8a.WhiteCableCover",9,1435.7,1589.6
"PolyvinylChloride8a.WhiteCableCover",10,76.5,2308.6
"PolyvinylChloride8a.WhiteCableCover",11,1610.6,1920.8
"PolyvinylChloride8a.WhiteCableCover",12,1727.6,1470.8
"PolyvinylChloride8a.WhiteCableCover",13,1497.1,1169.6
"PolyvinylChloride8a.WhiteCableCover",14,142.7,1148.3
"PolyvinylChloride8a.WhiteCableCover",15,360,879.4
"PolyvinylChloride8a.WhiteCableCover",16,189.7,1273.5
"PolyvinylChloride8a.WhiteCableCover",17,3078.2,676
"PolyvinylChloride8a.WhiteCableCover",18,292.3,269.1
"PolyvinylChloride8a.WhiteCableCover",19,766.8,264.5
"PolyvinylChloride8a.WhiteCableCover",20,1568.6,237.9
