"LTER_site","Local_site","Samp_loc","Date","Year","Time","Depth_to_water","pH","Cond","ANC","H","NH4","Ca","Mg","Na","K","Cl","NO3","SO4","PO4","Si","cat_sum","an_sum","chg_bal","TN","TDN","PN","DON","IN","TP","TDP","PP","DOP","IP","d18O","d18O_sdev","dDuet","dD_sdev","D_excess","Trit","T_sdev","DOC"
"NWT","SADDLE","SAD.D4","20/09/2012",2012,"1430",4.8,6.96,19.76,160.85,0.10964782,0.664208863,103.6202798,14.80748946,71.49143474,4.758708453,2.425746763,8.692861371,21.31965322,NA,218.3080538,195.4517691,193.2882614,0.005565436,NA,12.14150023,NA,2.784429991,9.357070234,NA,NA,NA,NA,NA,-17.79088932,0.060233887,-128.6945574,0.098824319,13.63255715,NA,NA,0.42
"NWT","SADDLE","SAD.D4","6/12/2012",2012,"1330",5.42,6.84,19.12,141.58,0.144543977,0.921146144,92.37826289,13.40901612,74.28661803,4.87093718,7.418272079,7.773579185,23.29755074,0.128413009,226.5399131,186.0105243,180.197815,0.015872684,NA,11.34054472,NA,2.645819393,8.694725329,NA,0.060414088,NA,0.017609752,0.042804336,-17.78992486,0.044890148,-129.444053,0.10989493,12.87534594,NA,NA,0.43170163
"NWT","SADDLE","SAD.D4","12/02/2013",2013,"1330",6.7,7.02,23.6,168.66,0.095499259,NA,113.4483837,16.86495772,82.61060924,4.100690218,4.823287169,10.40240368,29.68928271,0.219785801,223.7123187,217.1201402,213.7947594,0.007717024,NA,13.36076953,NA,2.958365849,10.40240368,NA,0.140869855,NA,0.067607922,0.073261934,-17.61967563,0.028136742,-128.8007333,0.045931744,12.15667169,NA,NA,0.355421689
"NWT","SADDLE","SAD.D4","15/03/2013",2013,"1130",NA,6.96,22.6,162.53,0.10964782,2.232926819,113.4483837,16.57205976,77.07684451,7.166358424,7.249033932,13.85374382,33.70753766,0.311490506,221.8272175,216.606221,217.6518059,-0.00240775,NA,15.84622877,NA,NA,16.08667064,NA,0.139909512,NA,0.036079344,0.103830169,-17.70314429,0.026133234,-128.4497089,0.28487303,13.17544545,NA,NA,0.775172966
"NWT","SADDLE","SAD.D4","3/06/2013",2013,"1130",7.8,7.03,29.3,199.01,0.09332543,NA,143.785134,21.51208744,103.9864946,7.661835712,14.46986151,10.25725386,48.46889912,0.34872335,212.6300819,277.0388772,272.5547378,0.008159009,NA,15.99407956,NA,5.7368257,10.25725386,NA,0.142455021,NA,0.026213904,0.116241117,-17.57912982,0.03512394,-127.5778653,0.140611133,13.05517331,NA,NA,0.70529906
"NWT","SADDLE","SAD.D4","23/07/2013",2013,"1230",3.57,6.66,21.4,155.08,0.218776162,2.606090334,123.0651697,16.80435791,68.39344242,4.090247824,5.077144388,14.85366479,22.56885165,0.114949354,194.3263145,215.1780843,197.6946102,0.04234592,NA,19.65616635,NA,2.196411228,17.45975513,NA,NA,NA,NA,0.038316451,-16.06819032,0.016222929,-116.1037463,0.063509612,12.44177624,NA,NA,0.72142909
"NWT","SADDLE","SAD.D4","19/08/2013",2013,"1000",4.1,6.88,21.1,144.21,0.131825674,NA,104.1611949,19.57341754,72.55832762,7.018474758,11.5364003,14.06340467,22.27737202,NA,195.6704821,203.4432405,192.087177,0.028710974,NA,21.90990798,NA,7.846503311,14.06340467,NA,NA,NA,NA,NA,-16.83433192,0.009727942,-121.2685645,0.103908328,13.40609086,NA,NA,0.687287375
"NWT","SADDLE","SAD.D4","26/08/2013",2013,"1030",4.26,6.7,18.79,142.47,0.199526231,NA,105.3667084,14.55766223,66.1599633,3.874909458,2.989873918,13.57957194,22.04835231,0.242375687,201.0160621,190.1587696,181.3301738,0.023765433,NA,23.47260515,NA,9.893033208,13.57957194,NA,NA,NA,NA,0.080791896,-16.78404643,0.015159953,-121.3208478,0.02314905,12.95152365,NA,NA,0.678747851
"NWT","SADDLE","SAD.D4","6/09/2013",2013,"1000",4.35,6.71,18.37,152.53,0.19498446,6.387576342,97.11583473,14.33275633,68.39344242,5.625679137,4.484810876,13.4021666,22.25655205,0.193808442,209.9303753,192.0502734,192.867338,-0.0021227,NA,16.54011636,NA,NA,19.78974294,NA,NA,NA,NA,0.064602814,-17.1615478,0.011804955,-123.5264818,0.044434938,13.76590057,NA,NA,0.638005272
"NWT","SADDLE","SAD.D4","19/09/2013",2013,"1130",2.89,6.72,18.96,125.1,0.190546072,1.560485826,89.59055427,12.47602441,71.70803235,4.36715131,7.728542013,15.67618043,24.77576888,0.140156864,202.7984006,179.8927942,173.4206482,0.018318426,NA,30.81301233,NA,13.57634608,17.23666626,NA,0.039727404,NA,NA,0.046718955,-15.18247041,0.010384488,-108.929481,0.048988007,12.53028225,NA,NA,1.083373806
"NWT","SADDLE","SAD.D4","27/09/2013",2013,"930",3.19,6.56,17.78,113.24,0.27542287,1.027995983,85.10267364,11.98446411,66.1599633,4.173991936,7.164414859,12.78931181,24.85904878,NA,206.3638468,168.7245118,158.0527754,0.032657522,NA,21.59907255,NA,7.78176475,13.8173078,NA,NA,NA,NA,NA,-15.55724058,0.071422861,-112.5443447,0.05999247,11.91357996,NA,NA,1.020251184
"NWT","SADDLE","SAD.D4","9/10/2013",2013,"1130",3.23,6.58,18.21,129.5,0.263026799,0.957086728,89.81544812,12.82409472,68.59722205,2.728685443,3.243731137,7.047830091,24.54674917,NA,215.2823471,175.1855639,164.3383104,0.031948426,NA,14.32587804,NA,6.320961218,8.004916819,NA,NA,NA,NA,NA,-15.62565833,0.031869026,-112.3478443,0.1909025,12.65742239,NA,NA,0.760979874
"NWT","SADDLE","SAD.D4","22/10/2013",2013,"1200",4,6.8,17.49,130.53,0.158489319,1.497757733,93.16472364,12.82409472,64.68085847,4.292600244,4.118128226,7.628429366,24.27608951,0.068461331,208.2418507,176.6185241,166.6211084,0.029126636,NA,14.8706906,NA,5.744503503,9.126187099,NA,NA,NA,NA,0.022820444,-15.87249656,0.030892307,-114.1226991,0.192769398,12.85727339,NA,NA,0.826341273
"NWT","SADDLE","SAD.D4","14/11/2013",2013,"1030",NA,6.71,17.34,127.89,0.19498446,NA,86.14448147,11.80655052,64.85484867,4.512118699,3.356556568,7.241363183,22.83951131,0.113072201,211.9928057,167.5129838,161.4405033,0.018459998,NA,15.44912527,NA,8.20776209,7.241363183,NA,NA,NA,NA,0.037690734,-16.0932524,0.03332372,-116.453811,0.236583302,12.29220816,NA,NA,0.577209279
"NWT","SADDLE","SAD.D4","12/12/2013",2013,"1100",NA,6.92,18.41,131.08,0.120226443,NA,94.50770041,12.76435815,66.36239581,4.292600244,3.102699348,8.08000658,27.52400543,0.074470935,217.6218016,178.047281,169.8611823,0.023529461,NA,17.90119349,NA,9.821186912,8.08000658,NA,NA,NA,NA,0.024823645,-16.54775418,0.05988103,-117.8562482,0.101067033,14.52578522,NA,NA,0.549680355
"NWT","SADDLE","SAD.D4","22/01/2014",2014,"1145",NA,6.69,19.17,130.24,0.204173794,NA,91.98956233,12.88810644,65.36969774,4.533169121,3.723239218,8.418689491,26.25398702,0.227632399,220.9781671,174.9847094,168.8635481,0.017801926,NA,12.95150871,NA,4.532819222,8.418689491,NA,0.058034755,NA,-0.017842711,0.075877466,-16.36127499,0.09641602,-119.9648115,0.213225354,10.92538844,NA,NA,0.508965793
"NWT","SADDLE","SAD.D4","3/06/2014",2014,"1258",NA,6.74,28.4,183.57,0.181970086,3.840049595,150.9246781,19.2519943,83.8824113,8.268043454,7.418272079,12.20871254,52.86191361,0.157542587,224.0756138,266.3491469,256.2164408,0.019390305,NA,21.68773732,NA,5.63897519,16.04876213,NA,0.056793751,NA,0.004279556,0.052514196,-16.96440775,0.029096367,-122.8518991,0.067543418,12.8633629,NA,NA,0.583201808
"NWT","SADDLE","SAD.D4","9/06/2014",2014,"1300",NA,6.56,27.4,176.32,0.27542287,0.999046791,149.4526145,21.07899039,83.69833907,6.302902361,6.036160551,11.98292393,52.84109363,0.086726453,220.4497711,261.8073159,247.2669046,0.028562459,NA,15.61911828,NA,2.637147558,12.98197072,NA,0.044784427,NA,0.015875609,0.028908818,-17.00880463,0.018019343,-124.1552403,0.023617009,11.91519673,NA,NA,0.497067088
"NWT","SADDLE","SAD.D4","16/06/2014",2014,"1100",NA,6.83,32.4,258.64,0.147910839,NA,152.3990937,78.31242095,88.88721981,8.426681101,6.036160551,NA,37.93399235,0.237325032,205.6390515,328.1733264,302.8474779,0.040134728,NA,6.525059363,NA,6.525059363,NA,NA,0.234777965,NA,0.155669621,0.079108344,-16.81921877,0.009358228,-124.8958063,0.072220943,9.6579438,NA,NA,1.840747075
"NWT","SADDLE","SAD.D4","17/06/2014",2014,"1220",NA,6.72,29.2,190.88,0.190546072,2.433595579,154.2454465,22.83539779,86.84010454,7.006643819,7.079795786,12.06356272,53.48651282,0.126833123,222.7068575,273.5517343,263.6367044,0.018457266,NA,21.93280842,NA,7.43565012,14.4971583,NA,0.035682177,NA,NA,0.042277708,-17.0006888,0.0019478,-124.1402597,0.110665827,11.86525073,NA,NA,0.492240405
"NWT","SADDLE","SAD.D4","23/06/2014",2014,"1315",NA,6.64,32.3,272.78,0.229086765,0.530172187,155.3550487,79.52193679,95.85505561,9.623588627,10.09787606,0.854771155,35.56051534,0.163410465,212.0342448,341.1148887,319.456573,0.032787241,NA,9.072470004,NA,7.687526662,1.384943342,NA,0.073351843,NA,0.018881688,0.054470155,-16.58450887,0.005363823,-123.0776093,0.059639695,9.5984616,NA,NA,1.118259597
"NWT","SADDLE","SAD.D4","24/06/2014",2014,"1210",NA,6.67,29.9,214.45,0.213796209,1.390572779,177.4610669,26.322136,88.90566765,5.758302559,3.836064649,11.4990912,61.91860223,0.112155846,220.571338,300.0515421,291.8159139,0.013914649,NA,12.20499129,NA,-0.684672691,12.88966398,NA,0.000151534,NA,-0.037233748,0.037385282,-17.11982869,0.024804005,-124.5065221,0.084410248,12.45210739,NA,NA,0.336329051
"NWT","SADDLE","SAD.D4","30/06/2014",2014,"1400",NA,7.07,33.5,282.69,0.085113804,NA,163.7008457,84.96543553,97.28228359,9.864518281,8.941415395,0.467704972,40.84878869,0.127849973,218.4362316,355.8981969,333.075759,0.033125255,NA,4.392859363,NA,3.925154391,0.467704972,NA,0.121605728,NA,0.07898907,0.042616658,-16.85492843,0.016594448,-124.695847,0.026288381,10.14358047,NA,NA,1.12450134
"NWT","SADDLE","SAD.D4","30/06/2014",2014,"910",NA,6.77,28,196.47,0.169824365,NA,174.6744586,25.41219114,82.26626235,4.522125682,3.69503286,11.06364174,52.48715408,0.203273857,220.571338,287.0448621,263.9191025,0.041973271,NA,13.69129328,NA,2.627651535,11.06364174,NA,0.043611363,NA,-0.024146589,0.067757952,-17.05944743,0.013506463,-124.8782203,0.153377591,11.59735913,NA,NA,0.492939467
"NWT","SADDLE","SAD.D4","7/07/2014",2014,"925",NA,6.69,19.93,154.17,0.204173794,0.403781776,114.6082315,16.66388384,65.22181542,3.297219194,3.779651934,7.870345731,16.63515911,0.163156294,164.185801,200.3991055,182.6183131,0.046422934,NA,12.57377561,NA,4.299648107,8.274127507,NA,0.086365635,NA,0.031980204,0.054385431,-16.41813291,0.034367604,-119.5932254,0.175445191,11.75183788,NA,NA,1.189579665
"NWT","SADDLE","SAD.D4","14/07/2014",2014,"920",NA,6.87,19.46,149.99,0.134896288,NA,107.6071062,15.38484772,65.73232794,3.25108493,4.625842665,7.25749094,15.46924057,0.139040231,162.3022004,192.1102631,177.4816144,0.039580547,NA,13.16259486,NA,5.905103915,7.25749094,NA,0.055022628,NA,0.008675884,0.046346744,-16.12007068,0.016970319,-117.8534412,0.27237721,11.10712429,NA,NA,1.225890503
"NWT","SADDLE","SAD.D4","21/07/2014",2014,"845",NA,7.04,21.5,184.83,0.091201084,NA,128.022242,18.26385459,73.33665684,3.068392673,3.243731137,6.725274938,16.65597908,0.300557007,181.0173407,222.7823472,211.7555422,0.025375934,NA,11.29147414,NA,4.566199202,6.725274938,NA,0.084634229,NA,-0.01555144,0.100185669,-15.70846554,0.039031514,-115.1047328,0.10807971,10.56299147,NA,NA,0.752614935
"NWT","SADDLE","SAD.D4","28/07/2014",2014,"825",NA,6.99,22.4,187.76,0.102329299,3.741970735,128.4720201,18.90038008,74.92036962,4.163979167,3.018080275,6.09629239,18.88371628,0.123858887,191.180579,230.301049,215.8819478,0.032316564,NA,11.21950896,NA,1.38124584,9.838263124,NA,0.006301394,NA,-0.034984901,0.041286296,-15.8838264,0.005702432,-114.4923364,0.059386251,12.5782748,NA,NA,0.744949164
"NWT","SADDLE","SAD.D4","4/08/2014",2014,"840",NA,6.9,21.8,179.42,0.125892541,NA,121.8453716,17.73669819,72.98607136,3.931082625,3.441175641,5.983398086,19.69569526,0.043677023,189.6959304,216.6251163,208.583946,0.018911098,NA,10.4307479,NA,4.447349814,5.983398086,NA,0.036129275,NA,0.021570268,0.014559008,-15.8371128,0.011732342,-113.8408775,0.043163068,12.8560249,NA,NA,0.74226448
"NWT","SADDLE","SAD.D4","11/08/2014",2014,"930",NA,6.9,22.1,184.31,0.125892541,0.542165316,122.1929481,18.42107503,77.04774867,5.021650938,2.905254844,5.515693115,19.75815518,0.094596668,196.4890593,223.3514806,212.5836998,0.024700417,NA,10.16314392,NA,4.105285489,6.057858431,NA,0.006908798,NA,-0.024623425,0.031532223,-15.80223563,0.017953301,-113.8613304,0.196696395,12.55655461,NA,NA,0.556176108
"NWT","SADDLE","SAD.D4","18/08/2014",2014,"850",NA,7.02,22.1,190.83,0.095499259,NA,126.2836288,18.0788394,75.6274736,6.280064685,2.792429414,5.54794863,20.54931419,0.126892873,197.8517482,226.3655057,219.8465851,0.014609467,NA,9.850058483,NA,4.302109853,5.54794863,NA,0.040795812,NA,-0.001501812,0.042297624,-15.69311565,0.045112886,-113.8407618,0.022365538,11.70416347,NA,NA,0.618158862
"NWT","SADDLE","SAD.D4","25/08/2014",2014,"920",NA,7.02,23.5,190.65,0.095499259,NA,126.6373382,18.14727869,81.7211935,3.389294854,2.736016698,6.257569966,22.33983194,0.081847351,199.8104963,229.9906045,222.065266,0.017531768,NA,11.2038429,NA,4.946272937,6.257569966,NA,0.040137223,NA,0.012854772,0.02728245,-15.54171084,0.057387867,-113.425728,0.369447432,10.90795871,NA,NA,0.563990287
"NWT","SADDLE","SAD.D4","2/09/2014",2014,"905",NA,6.94,22,183.95,0.114815362,NA,120.620937,17.5998662,75.27367082,5.021650938,2.820635771,6.305953239,21.2571933,0.141456929,209.6320088,218.6309404,214.4752392,0.009595109,NA,10.43300662,NA,4.127053382,6.305953239,NA,0.051033819,NA,0.00388151,0.04715231,-15.75152053,0.012684891,-114.8060139,0.050916539,11.2061504,NA,NA,0.629378433
"NWT","SADDLE","SAD.D4","8/09/2014",2014,"945",NA,6.88,21.7,185.46,0.131825674,NA,125.9253839,17.73669819,74.92036962,4.968166628,2.820635771,6.676891665,20.92407372,0.177551706,211.6021648,223.6824441,216.0591529,0.017335843,NA,11.08752535,NA,4.410633681,6.676891665,NA,0.035176059,NA,-0.024007843,0.059183902,-15.7950616,0.018597999,-115.1297981,0.200600973,11.23069473,NA,NA,0.489238989
"NWT","SADDLE","SAD.D4","15/09/2014",2014,"1020",NA,7.02,22.6,189.93,0.095499259,0.769146265,130.1891807,15.4119668,74.74390636,6.170547617,2.820635771,6.612380634,21.69441275,0.132382363,215.5486719,227.380247,221.1898115,0.013800376,NA,11.47104555,NA,4.089518649,7.381526899,NA,0.06271274,NA,0.018585285,0.044127454,-15.67320508,0.015761951,-112.7312977,0.102832091,12.65434288,NA,NA,0.566406305
"NWT","SADDLE","SAD.D4","16/10/2014",2014,"1020",NA,6.83,21.4,171.78,0.147910839,NA,114.2919627,16.57224724,73.68773067,5.288388145,3.271937495,8.999288766,23.5682104,0.222802795,221.4845617,209.9882396,207.8422395,0.005136054,NA,11.22552378,NA,2.226235015,8.999288766,NA,0.059126029,NA,-0.015141569,0.074267598,-15.7014808,0.03301393,-114.9579609,0.122323248,10.65388547,NA,NA,0.693157443
"NWT","SADDLE","SAD.D4","6/11/2014",2014,"1135",NA,7.03,21.4,170,0.09332543,NA,113.4476661,16.26922119,72.98607136,4.168709247,2.877048487,9.386354949,26.33726692,0.332770914,225.4530727,206.9649934,208.9334413,-0.004733001,NA,11.60043261,NA,2.21407766,9.386354949,NA,0.072297667,NA,-0.038625971,0.110923638,-16.05767988,0.037886063,-115.2116509,0.213918032,13.24978812,NA,NA,0.638296954
"NWT","SADDLE","SAD.D4","2/12/2014",2014,"1300",NA,7.09,20.4,159.72,0.081283052,0.937109409,101.6205379,15.72431019,74.92036962,4.328487432,2.848842129,10.93461968,25.7959476,0.395242649,231.4235705,197.6120976,199.6946521,-0.005241679,NA,14.09798758,NA,2.226258487,11.87172909,NA,0.127410691,NA,-0.004336859,0.13174755,-16.20214394,0.062155887,-116.2193504,0.173597544,13.39780113,NA,NA,0.549554516
"NWT","SADDLE","SAD.D4","13/01/2015",2015,"1050",NA,6.76,20.5,160.13,0.173780083,0.116067036,106.5905815,15.54447948,75.06245326,5.564563243,2.905254844,11.01525847,25.50446797,NA,220.2170818,203.0519246,199.5549813,0.008685751,NA,13.09289557,NA,1.961570067,11.13132551,NA,NA,NA,NA,NA,-16.27001834,0.046067936,-117.4308085,0.342249136,NA,NA,NA,0.54374701
"NWT","SADDLE","SAD.D4","17/03/2015",2015,"1030",NA,6.77,19.57,149.84,0.169824365,0.011435624,105.4892109,15.95297781,74.1311139,4.808446414,2.764223056,11.30555811,26.06660726,NA,224.3803575,200.5630091,189.9763884,0.027107689,NA,11.34053737,NA,0.023543638,11.31699373,NA,NA,NA,NA,NA,-16.24355427,0.055594078,-118.1933242,0.03405673,NA,NA,NA,2.188749676
"NWT","SADDLE","SAD.D4","7/04/2015",2015,"1100",NA,6.98,36.9,305.99,0.104712855,0.429936416,260.4337068,36.28835759,80.67559786,10.60585156,2.538572194,6.322080997,50.42597666,NA,216.0566773,388.538163,365.2766299,0.03085842,NA,6.248940796,NA,-0.503076616,6.752017413,NA,NA,NA,NA,NA,-16.47048031,0.012697164,-120.4639851,0.233024339,NA,NA,NA,0.322898784
"NWT","SADDLE","SAD.D4","20/05/2015",2015,"1100",NA,6.7,24.1,184.93,0.199526231,0.577909143,131.9807275,17.99791825,79.73718751,5.979635039,2.764223056,11.62811326,32.0835797,NA,224.3803575,236.4729037,231.405916,0.010829701,NA,12.90631868,NA,0.700296272,12.20602241,NA,NA,NA,NA,NA,-16.63467684,0.022842959,-120.6495637,0.103091179,NA,NA,NA,0.431996276
"NWT","SADDLE","SAD.D4","2/06/2015",2015,"1300",NA,6.83,28.4,224.33,0.147910839,0.680977132,140.3387624,22.37901787,108.4797915,2.508971321,2.96166756,8.450945006,37.64251272,NA,230.6308787,274.535431,273.3851253,0.002099402,NA,12.83859206,NA,3.70666992,9.131922138,NA,NA,NA,NA,NA,-16.66530343,0.032960262,-120.7767128,0.159625632,NA,NA,NA,0.240366841
"NWT","SADDLE","SAD.D4","16/06/2015",2015,"1500",NA,6.68,28.9,208.82,0.208929613,-0.370293964,164.5406799,23.68597919,89.54792499,5.288893114,3.779651934,8.692861371,56.25556934,NA,226.463104,282.9021129,277.5480826,0.009553088,NA,13.94666809,NA,5.624100685,8.322567407,NA,NA,NA,NA,NA,-16.68116107,0.004038848,-121.1334978,0.14753448,NA,NA,NA,0.226980341
"NWT","SADDLE","SAD.D4","30/06/2015",2015,"1100",NA,6.65,21.9,169.83,0.223872114,0.79756395,124.206528,18.37065307,72.27220727,4.330468241,3.243731137,8.35417846,25.56692789,NA,203.3841107,220.2012926,206.9948375,0.030914267,NA,12.0095593,NA,2.857816887,9.15174241,NA,NA,NA,NA,NA,-15.96328707,0.027341221,-115.4974735,0.02828617,NA,NA,NA,0.705367266
"NWT","SADDLE","SAD.D4","14/07/2015",2015,"1000",NA,6.56,20.1,159.51,0.27542287,0.62300095,110.1675024,15.95979929,71.71553527,4.535017234,2.905254844,7.74132367,20.8616138,NA,199.4417204,203.276278,191.0181923,0.031088657,NA,9.624762628,NA,1.260438008,8.36432462,NA,NA,NA,NA,NA,-15.79545977,0.012812234,-114.5586742,0.021630579,NA,NA,NA,0.691371998
"NWT","SADDLE","SAD.D4","28/07/2015",2015,"900",NA,6.38,20.5,164.84,0.416869383,0.321385535,115.6141278,16.72187901,73.38694179,4.262384,4.118128226,4.757688505,21.29883325,NA,209.8212298,210.7235875,195.01465,0.038716927,NA,9.274424421,NA,4.19535038,5.079074041,NA,NA,NA,NA,NA,-15.86740427,0.022847227,-114.9028107,0.050938295,NA,NA,NA,0.644570472
"NWT","SADDLE","SAD.D4","12/08/2015",2015,"900",NA,7,21.2,167.8,0.1,1.401075504,114.8350448,15.89509666,76.36839003,6.044913566,3.779651934,6.628508392,22.77705139,NA,220.2170818,214.6445206,200.9852117,0.032864128,NA,12.1302611,NA,4.100677208,8.029583896,NA,NA,NA,NA,NA,-15.79351957,0.009220204,-114.6303432,0.077482018,NA,NA,NA,0.679407062
"NWT","SADDLE","SAD.D4","26/08/2015",2015,"830",NA,7.04,20.4,156.67,0.091201084,0.179348744,109.7790723,15.35144531,75.43533453,4.734847442,5.105350746,6.91880803,22.42311184,NA,226.463104,205.5712494,191.1172706,0.036436595,NA,12.7952372,NA,5.697080429,7.098156774,NA,NA,NA,NA,NA,-15.71914523,0.00478539,-114.099928,0.038117581,NA,NA,NA,0.702928266
"NWT","SADDLE","SAD.D4","8/09/2015",2015,"1000",NA,7.33,20.4,163.16,0.046773514,0.182000086,102.4140414,14.74017292,84.25147329,2.491826329,2.623191267,7.692940397,24.71330896,NA,230.6308787,204.1262876,198.1894406,0.014756686,NA,11.49216126,NA,3.617220774,7.874940482,NA,NA,NA,NA,NA,-15.9291138,0.043573159,-114.3394727,0.128588536,NA,NA,NA,0.571780353
"NWT","SADDLE","SAD.D4","5/10/2015",2015,"1200",NA,7.46,37.8,309.85,0.034673685,-0.786540895,252.0875012,37.22538236,79.92478008,11.99636067,3.94889008,6.144675663,44.70048386,NA,207.660386,380.4821571,364.6440496,0.021255604,NA,19.48027473,NA,14.12213996,5.358134768,NA,NA,NA,NA,NA,-16.04989707,0.031558025,-116.7454866,0.182443431,NA,NA,NA,1.439569484
"NWT","SADDLE","SAD.D4","3/11/2015",2015,"1100",NA,6.9,19.75,148.82,0.125892541,0.117367583,102.4140414,15.21557778,74.68976877,5.290002366,2.820635771,8.741244644,26.17070713,NA,223.7398444,197.8526505,186.5525875,0.029396225,NA,12.40207239,NA,3.543460164,8.858612226,NA,NA,NA,NA,NA,-15.93769547,0.044581038,-116.6069093,0.174156775,NA,NA,NA,0.476505778
"NWT","SADDLE","SAD.D4","3/12/2015",2015,"1400",NA,6.79,19.23,140.13,0.16218101,-0.564199032,97.00506569,14.87598274,79.17468098,5.023510054,3.074492991,9.128310827,26.89940621,NA,235.1673248,195.6772214,179.23221,0.043863958,NA,12.43301327,NA,3.868901471,8.564111795,NA,NA,NA,NA,NA,-16.0319874,0.01595185,-117.2310782,0.109167322,NA,NA,NA,0.419797626
"NWT","SADDLE","SAD.D4","5/01/2016",2016,"1200",NA,7.05,21,158.54,0.089125094,0.279491014,102.3232339,17.35768345,81.8528715,5.104894575,4.230953657,4.989928215,30.18896208,0.732294154,38.22133778,207.0072995,198.6821381,0.020521021,NA,15.13331324,NA,9.863894014,5.269419229,NA,0.190010033,NA,-0.054088019,0.244098051,-16.14606987,0.048670712,-116.5348095,0.1238476,NA,NA,NA,0.481091354
"NWT","SADDLE","SAD.D4","12/02/2016",2016,"1200",NA,7.17,23.3,181.59,0.067608298,0.462697479,122.2625144,19.99012833,79.12772845,6.101511135,3.666826503,5.702775103,30.8135613,0.066830245,235.9997365,228.0121881,221.8399931,0.013720496,NA,15.69942469,NA,9.533952109,6.165472582,NA,0.004426372,NA,-0.017850376,0.022276748,-16.27596993,0.02,-118.6382735,0.025127028,NA,NA,NA,0.390269864
"NWT","SADDLE","SAD.D4","11/03/2016",2016,"1200",NA,7.18,23.2,185.29,0.066069345,0,129.8495996,22.78710102,77.90727909,6.240090021,3.384762926,4.989928215,31.22996078,0.17439153,228.3987111,236.8501391,225.0690434,0.025504669,NA,13.15078299,NA,8.160854772,4.989928215,NA,0.097559971,NA,0.039429461,0.05813051,-16.295672,0.042867208,-118.5846947,0.369852892,NA,NA,NA,0.50626463
"NWT","SADDLE","SAD.D4","14/06/2016",2016,"1015",NA,6.9,16.1,114.59,0.125892541,1.341482781,86.03917332,12.31852559,58.7851273,4.273323022,3.384762926,11.40555021,18.32157699,0.366827143,167.6867494,162.8835246,148.0687173,0.047643353,NA,22.50732996,NA,9.760296968,12.74703299,NA,0.084953247,NA,-0.037322467,0.122275714,-16.6720395,0.017086299,-119.8480819,0.23037919,NA,NA,NA,1.070614631
"NWT","SADDLE","SAD.D4","20/06/2016",2016,"1250",NA,6.97,14.96,112.17,0.107151931,0,75.46496507,11.28091392,55.83678443,4.273323022,3.384762926,6.415621991,16.65597908,0.285975891,155.6126677,146.9631384,138.9123399,0.028161906,NA,15.92513811,NA,9.509516117,6.415621991,NA,0.023444045,NA,-0.071881252,0.095325297,-16.4790014,0.065989654,-120.0488511,0.231019305,NA,NA,NA,1.137099746
"NWT","SADDLE","SAD.D4","27/06/2016",2016,"830",NA,6.79,13.99,115.64,0.16218101,1.192741129,74.58644508,10.54952287,53.00528256,3.339190985,2.820635771,0,13.74118274,0.425113466,147.9728299,142.8353636,132.626932,0.03705927,NA,9.834287695,NA,8.641546566,1.192741129,NA,0.048202672,NA,-0.093501816,0.141704489,-16.34642987,0.037927536,-119.1667853,0.133325741,NA,NA,NA,1.189677008
"NWT","SADDLE","SAD.D4","19/07/2016",2016,"930",3.4,6.67,17.34,147.58,0.213796209,0.440976734,87.80763594,16.95539161,63.7474032,5.608859808,3.102699348,0,18.9461762,0.066237472,181.6468588,174.7740635,169.695113,0.014744281,NA,8.307562945,NA,7.866586211,0.440976734,NA,0.154968683,NA,0.132889526,0.022079157,-16.2854101,0.014377859,-118.53473,0.031391598,NA,NA,NA,0.770365774
"NWT","SADDLE","SAD.D4","3/08/2016",2016,"1230",NA,6.76,17.22,148.17,0.173780083,0.548275985,89.13519474,16.40021226,63.36694443,4.540311628,2.820635771,0,19.36257568,0.057134483,192.0073704,174.1647191,170.4103459,0.010895661,NA,8.114449506,NA,7.566173521,0.548275985,NA,0.180796797,NA,0.16175197,0.019044828,-16.2426531,0.017951433,-118.1584544,0.163543499,NA,NA,NA,0.646978365
"NWT","SADDLE","SAD.D4","16/08/2016",2016,"915",NA,6.93,18.22,150.28,0.117489755,0.440976734,96.2337933,11.38294695,63.7474032,5.876176553,2.820635771,2.138540664,19.57077542,0.059469466,200.8916328,177.7987865,174.8694213,0.008306292,NA,9.457030041,NA,6.877512642,2.579517398,NA,0.202227675,NA,0.182404519,0.019823155,-16.2084475,0.029622919,-117.6778224,0.176092154,NA,NA,NA,0.717381084
"NWT","SADDLE","SAD.D4","6/09/2016",2016,"1230",NA,7,17.34,130.86,0.1,1.300263164,86.92317593,12.3164564,64.88993397,6.812490713,2.820635771,2.851387552,22.6937715,0.063204172,209.1488522,172.3423202,159.288999,0.039360942,NA,10.68047532,NA,6.528824608,4.151650715,NA,0.118932007,NA,0.09786395,0.021068057,-16.2616108,0.045014164,-117.5650438,0.083774825,NA,NA,NA,0.579933681
"NWT","SADDLE","SAD.D4","12/10/2016",2016,"1145",NA,6.97,17.54,140.69,0.107151931,0.870365339,84.27251994,12.68914088,67.75389972,4.540311628,4.795080811,5.702775103,25.60856784,0.024615063,215.5079592,170.2333894,176.8210388,-0.018981603,NA,10.04381039,NA,3.470669948,6.573140442,NA,0.02049364,NA,0.012288619,0.008205021,-16.1587836,0.009717868,-117.8025892,0.0707037,NA,NA,NA,0.649464756
